Raw2,Budgets,h1,h2,Page,h1desc,h2desc,Budgets Mn,Generic Administrations,Maintenances,Projects,Communities,Floods,District Offices,Human Resources,Revenues,Trainings,Public Relations,Welfares,Waste Water Treatments,Hygienic Foods,Non-smoking Zones,Cleanings,Disease Controls,Law Enforcements,Green Zones,Traffic Managements,Chained Tags,Budget Ranks h1desc,Budget Ranks h2desc,Budget Ranks Raw2
11.งานตรวจและบังคับใชกฎหมาย  ,225000,0,0,65.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Categories_________________Law Enforcements___,50,1,154
12.งานบริหารทั่วไปฝายโยธา  ,1467400,0,0,65.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.4674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,50,1,93
13.งานอนุญาตกอสราง ควบคุมอาคาร และผังเมือง  ,148000,0,0,65.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,50,1,281
14.งานบํารุงรักษาซอมแซม  ,7681500,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,7.6815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories__Maintenances__________________,50,1,36
15.งานระบายน้ําและแกไขปญหาน้ําทวม  ,3885500,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,3.8855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_____Floods_______________,50,1,54
16.งานบริหารทั่วไปฝายพัฒนาชุมชน  ,1619800,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.6198,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___Communities________________,50,1,81
17.งานพัฒนาชุมชนและบริการสังคม  ,7981600,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,7.9816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____Communities________________,50,1,23
18.งานบริหารทั่วไปฝายสิ่งแวดลอม และสุขาภิบาล  ,1385500,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.3855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,50,1,196
19.งานสุขาภิบาลอาหารและอนามัยสิ่งแวดลอม  ,1406410,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.40641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,50,1,149
20.งานปองกันและควบคุมโรค  ,62500,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,All Categories________________Disease Controls____,50,1,210
21.งานบริหารทั่วไปฝายการศึกษา  ,960500,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.9605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,50,1,122
22.งานงบประมาณโรงเรียน  ,40818400,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,40.8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,50,1,11
23.งานรายจายบุคลากร  ,188263400,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,188.2634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_______Human Resources_____________,50,1,1
01.โครงการอาสาสมัครกรุงเทพมหานคร ดานการปองกันและแกไขปญหายา และสารเสพติด  ,63800,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.0638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,50,3,291
02.โครงการจัดสวัสดิการ การสงเคราะหชวยเหลือ เด็ก สตรี ครอบครัว ผูดอยโอกาส ผูสูงอายุ และคนพิการ  ,225500,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.2255,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,All Categories___Projects________Welfares_________,50,3,241
03.โครงการครอบครัวรักการอาน  ,120000,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,50,3,286
04.โครงการกรุงเทพฯ เมืองอาหารปลอดภัย  ,133700,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.1337,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All Categories___Projects__________Hygienic Foods_______,50,3,305
05.โครงการกรุงเทพมหานครเขตปลอดบุหรี่  ,100000,0,0,66.0,(59)สํานักงานเขตวัฒนา รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All Categories___Projects___________Non-smoking Zones______,50,3,306
01.งานอํานวยการและบริหารสํานักงานเขต  ,9190790,0,0,66.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,9.19079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories______District Offices______________,27,1,34
02.งานปกครอง  ,1319100,0,0,66.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,27,1,108
03.งานบริหารทั่วไปและบริการทะเบียน  ,2141310,0,0,66.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,2.14131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,27,1,104
04.งานบริหารทั่วไปและบริหารการคลัง  ,1202340,0,0,66.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.20234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,27,1,114
05.งานบริหารทั่วไปและจัดเก็บรายได  ,2518800,0,0,66.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,2.5188,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations_______Revenues____________,27,1,84
06.งานบริหารทั่วไปฝายรักษาความสะอาด  ,14535100,0,0,66.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,14.5351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,All Categories_Generic Administrations______________Cleanings_____,27,1,22
07.งานกวาดทําความสะอาดที่และทางสาธารณะ  ,1172500,0,0,66.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,All Categories_______________Cleanings_____,27,1,99
08.งานเก็บขยะมูลฝอยและขนถายสิ่งปฏิกูล  ,28139100,0,0,66.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,28.1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,27,1,29
09.งานดูแลสวนและพื้นที่สีเขียว  ,15349500,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,15.3495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,All Categories__Maintenances________________Green Zones__,27,1,46
10.งานบริหารทั่วไปและสอบสวนดําเนินคดี  ,5521700,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,5.5217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,27,1,58
11.งานบริหารทั่วไปฝายโยธา  ,4770200,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,4.7702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,27,1,269
12.งานอนุญาตกอสราง ควบคุมอาคาร และผังเมือง  ,277200,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,27,1,391
13.งานบํารุงรักษาซอมแซม  ,11401500,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,11.4015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories__Maintenances__________________,27,1,71
14.งานระบายน้ําและแกไขปญหาน้ําทวม  ,17547800,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,17.5478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_____Floods_______________,27,1,95
15.งานบริหารทั่วไปฝายพัฒนาชุมชน  ,3719300,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,3.7193,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___Communities________________,27,1,109
16.งานพัฒนาชุมชนและบริการสังคม  ,8356900,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,8.3569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____Communities________________,27,1,55
17.งานบริหารทั่วไปฝายสิ่งแวดลอม และสุขาภิบาล  ,509200,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.5092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,27,1,255
18.งานสุขาภิบาลอาหารและอนามัยสิ่งแวดลอม  ,1457500,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,27,1,256
19.งานปองกันและควบคุมโรค  ,153900,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,All Categories________________Disease Controls____,27,1,299
20.งานบริหารทั่วไปฝายการศึกษา  ,1025500,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.0255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,27,1,136
21.งานงบประมาณโรงเรียน  ,90158600,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,90.1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,27,1,30
22.งานรายจายบุคลากร  ,218896760,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,218.89676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_______Human Resources_____________,27,1,10
01.โครงการอาสาสมัครกรุงเทพมหานคร ดานการปองกันและแกไขปญหายา และสารเสพติด  ,95900,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.0959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,27,3,291
02.โครงการจัดสวัสดิการ การสงเคราะหชวยเหลือ เด็ก สตรี ครอบครัว ผูดอยโอกาส ผูสูงอายุ และคนพิการ  ,257000,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.257,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,All Categories___Projects________Welfares_________,27,3,241
03.โครงการกรุงเทพฯ เมืองอาหารปลอดภัย  ,97800,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.0978,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All Categories___Projects__________Hygienic Foods_______,27,3,352
04.โครงการกรุงเทพมหานครเขตปลอดบุหรี่  ,100000,0,0,67.0,(60)สํานักงานเขตบางแค รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All Categories___Projects___________Non-smoking Zones______,27,3,353
01.งานอํานวยการและบริหารสํานักงานเขต  ,9297080,0,0,67.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,9.29708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories______District Offices______________,45,1,34
02.งานปกครอง  ,393500,0,0,67.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,45,1,108
03.งานบริหารทั่วไปและบริการทะเบียน  ,1530700,0,0,67.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.5307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,45,1,104
04.งานบริหารทั่วไปและบริหารการคลัง  ,847070,0,0,67.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.84707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,45,1,114
05.งานบริหารทั่วไปและจัดเก็บรายได  ,2998700,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,2.9987,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations_______Revenues____________,45,1,84
06.งานบริหารทั่วไปฝายรักษาความสะอาด  ,24451000,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,24.451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,All Categories_Generic Administrations______________Cleanings_____,45,1,22
07.งานกวาดทําความสะอาดที่และทางสาธารณะ  ,942900,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.9429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,All Categories_______________Cleanings_____,45,1,99
08.งานเก็บขยะมูลฝอยและขนถายสิ่งปฏิกูล  ,7914150,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,7.91415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,45,1,29
09.งานดูแลสวนและพื้นที่สีเขียว  ,4632000,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,4.632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,All Categories__Maintenances________________Green Zones__,45,1,46
10.งานบริหารทั่วไปและสอบสวนดําเนินคดี  ,3138510,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,3.13851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,45,1,58
11.งานตรวจและบังคับใชกฎหมาย  ,127400,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Categories_________________Law Enforcements___,45,1,154
12.งานบริหารทั่วไปฝายโยธา  ,1881300,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.8813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,45,1,93
13.งานอนุญาตกอสราง ควบคุมอาคาร และผังเมือง  ,3091000,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,3.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,45,1,281
14.งานบํารุงรักษาซอมแซม  ,26291900,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,26.2919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories__Maintenances__________________,45,1,36
15.งานระบายน้ําและแกไขปญหาน้ําทวม  ,6228300,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,6.2283,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_____Floods_______________,45,1,54
16.งานบริหารทั่วไปฝายพัฒนาชุมชน  ,1190800,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.1908,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___Communities________________,45,1,81
17.งานพัฒนาชุมชนและบริการสังคม  ,21407630,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,21.40763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____Communities________________,45,1,23
18.งานบริหารทั่วไปฝายสิ่งแวดลอม และสุขาภิบาล  ,654230,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.65423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,45,1,196
19.งานสุขาภิบาลอาหารและอนามัยสิ่งแวดลอม  ,1040000,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,45,1,149
20.งานปองกันและควบคุมโรค  ,256100,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,All Categories________________Disease Controls____,45,1,210
21.งานบริหารทั่วไปฝายการศึกษา  ,562620,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.56262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,45,1,122
22.งานงบประมาณโรงเรียน  ,47381360,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,47.38136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,45,1,11
23.งานรายจายบุคลากร  ,179182500,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,179.1825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_______Human Resources_____________,45,1,1
01.โครงการอาสาสมัครกรุงเทพมหานคร ดานการปองกันและแกไขปญหายา และสารเสพติด  ,161400,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.1614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,45,3,291
02.โครงการจัดสวัสดิการ การสงเคราะหชวยเหลือ เด็ก สตรี ครอบครัว ผูดอยโอกาส ผูสูงอายุ และคนพิการ  ,250500,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.2505,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,All Categories___Projects________Welfares_________,45,3,241
03.โครงการครอบครัวรักการอาน  ,160000,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories___Projects_________________,45,3,286
04.โครงการกรุงเทพฯ เมืองอาหารปลอดภัย  ,80900,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.0809,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,All Categories___Projects__________Hygienic Foods_______,45,3,305
05.โครงการกรุงเทพมหานครเขตปลอดบุหรี่  ,100000,0,0,68.0,(61)สํานักงานเขตหลักสี่ รวม  ,ข.งบประมาณภารกิจตามแผนยุทธศาสตร  ,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,All Categories___Projects___________Non-smoking Zones______,45,3,306
01.งานอํานวยการและบริหารสํานักงานเขต  ,7760810,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,7.76081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories______District Offices______________,37,1,34
02.งานปกครอง  ,481100,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.4811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,37,1,108
03.งานบริหารทั่วไปและบริการทะเบียน  ,1960300,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.9603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,37,1,104
04.งานบริหารทั่วไปและบริหารการคลัง  ,1087720,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,1.08772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,37,1,114
05.งานบริหารทั่วไปและจัดเก็บรายได  ,2134950,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,2.13495,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations_______Revenues____________,37,1,84
06.งานบริหารทั่วไปฝายรักษาความสะอาด  ,12861110,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,12.86111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,All Categories_Generic Administrations______________Cleanings_____,37,1,22
07.งานกวาดทําความสะอาดที่และทางสาธารณะ  ,653700,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.6537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,All Categories_______________Cleanings_____,37,1,99
08.งานเก็บขยะมูลฝอยและขนถายสิ่งปฏิกูล  ,17840900,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,17.8409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,37,1,29
09.งานดูแลสวนและพื้นที่สีเขียว  ,6784100,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,6.7841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,All Categories__Maintenances________________Green Zones__,37,1,46
10.งานบริหารทั่วไปและสอบสวนดําเนินคดี  ,3135200,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,3.1352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,37,1,58
11.งานตรวจและบังคับใชกฎหมาย  ,976100,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.9761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,All Categories_________________Law Enforcements___,37,1,154
12.งานบริหารทั่วไปฝายโยธา  ,2274050,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,2.27405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_Generic Administrations___________________,37,1,93
13.งานอนุญาตกอสราง ควบคุมอาคาร และผังเมือง  ,84400,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,0.0844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories____________________,37,1,281
14.งานบํารุงรักษาซอมแซม  ,10013700,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,10.0137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories__Maintenances__________________,37,1,36
15.งานระบายน้ําและแกไขปญหาน้ําทวม  ,6760800,0,0,69.0,(62)สํานักงานเขตสายไหม รวม  ,ก.งบประมาณภารกิจประจําพื้นฐาน  ,6.7608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All Categories_____Floods_______________,37,1,54
